venue_id, venue_name, venie_catogory
5510c86c498e168f07f2c78b,MAMO Restaurant,Italian Restaurant
4bf0bac1f45ec9289430943c,McDonald's,Fast Food Restaurant
4aaadf68f964a520ce5720e3,Whole Foods Market,Grocery Store
53cd9597498e10c7a6bda296,White Oak Tavern,Restaurant
3fd66200f964a520ccf11ee3,Penelope,American Restaurant
4e7c7dfafa76b7bcf9bcb4b1,McDonald's,Fast Food Restaurant
49c943d2f964a5204f581fe3,Equinox Park Avenue,Gym / Fitness Center
4c23842b9a67a5930e27de87,Mark Twain IS 239,College Academic Building
4b6774f2f964a52014502be3,Julia Richman Education Complex,High School
4bd21b9b046076b0fa3f7371,Hunter Inn,Hotel
44d9e8dbf964a5208a361fe3,Dean & DeLuca,Gourmet Shop
4e33fc7662845cff5a44b21d,East New York,Neighborhood
45545fd1f964a520043d1fe3,New York Hall of Science,Science Museum
4b2cfc2bf964a520cdcb24e3,Rutgers Business School,University
49c305eaf964a52050561fe3,Society of Illustrators,Art Museum
40b68100f964a5207d001fe3,Madison Square Park,Park
4b116915f964a520047c23e3,Waldy’s Wood Fired Pizza & Penne,Pizza Place
4db9a5285da3b5fa68d9b44d,Crossroads Trading Company,Thrift / Vintage Store
537a9c77498e3ec735a1ba30,Bar Prima,Wine Bar
49c64842f964a5202e571fe3,Columbus Circle,Plaza
42f00900f964a520b9261fe3,IFC Center,Indie Movie Theater
546e7431498ea09f2b9152be,Sweatshop,Coffee Shop
4c49ffec5609c9b69a0e118f,Baker's American Bar & Grille,American Restaurant
4b6b92c7f964a520a1102ce3,Junior's,Sports Bar
520a9ee32fc653ebc1a7a5b4,Xtend Barre Brooklyn Heights,Gym / Fitness Center
43768200f964a520492a1fe3,Lodge,American Restaurant
4cd984961891236a5cdc3b0b,"West New York, NJ",Town
4b7dc1a7f964a520b5d22fe3,Sam's Club,Warehouse Store
4d48fce9a0ef548126b5edf6,Harlem Yoga Studio,Yoga Studio
49de7cbef964a5205a601fe3,Carlo's Bake Shop,Bakery
4beb02ae6295c9b6ba298708,The South Wedge,Neighborhood
44f2fa97f964a52010381fe3,SoHo Park,Burger Joint
4aea4ec4f964a520eaba21e3,Goethals Bridge,Bridge
4d8cf0c55234a09063b5aabd,Victory Garden,Ice Cream Shop
42a4e380f964a520f7241fe3,Rosa Mexicano,Mexican Restaurant
4fc0f612e4b0557038d45152,Le Salbuen Cafe Market,Café
4d5d7fc1524fa35d39395535,IS 204 Q The Holmes School,School
4b73ab13f964a520dbb72de3,1 OAK,Nightclub
53e9261a498edec95a91ae73,Charter Township of South Orange Village,City
4a8b12c1f964a5205f0b20e3,Nectar,Diner
4ed7c9976c25acaabb22e2cf,Patty's Nails,Nail Salon
4b04a129f964a520cc5522e3,Park East Wines & Spirits,Liquor Store
4e70ac2988773f007b5a4d7a,P.S. 264,Student Center
4c0add01340720a1ef3f8793,Saint Peter's Church,Church
4d531ddd7e0f8eec112b8ae4,Corkbuzz,Wine Bar
4b63264bf964a5208a662ae3,Susie's,Dive Bar
454b1ad3f964a520a73c1fe3,Yakitori Totto,Japanese Restaurant
4a6dea38f964a52052d31fe3,Starbucks,Coffee Shop
4c23d626136d20a15edbe061,"Clifton, NJ",City
4593baa7f964a5204d401fe3,Yale Club of New York City,Club House
4acf58baf964a52028d320e3,New York City,City
4a0d5a23f964a52077751fe3,Poke Restaurant,Sushi Restaurant
4b300112f964a52040f424e3,AMC Loews Jersey Gardens 20,Multiplex
4c0975007e3fc928c002f282,Clemente Italian Bakery,Bakery
4ebc75e693ad3578f03e531f,Hostos Community College  C - Building (East Academic Complex),College Technology Building
4bba7d9353649c74362149fb,TD Bank,Bank
4d01634c527e236ac073c285,Hudson Clearwater,New American Restaurant
4c62bfd0e1621b8dfe232453,"Flushing, NY",Neighborhood
56b94da9498e9571742d6877,NJ HIIT 2.0,Gym
51fd48b2498ef2e198d20536,Faithful Friends,Veterinarian
4b3ec6acf964a52002a225e3,Chance 11,Bar
4c5994e104f9be9a729fef60,"Cleary, Gottlieb, Steen and Hamilton",Financial or Legal Service
4d9368407b5ea1437d14c8b8,Mamoun's Falafel,Falafel Restaurant
4a318fe7f964a520f2991fe3,Great Lawn - Central Park,Field
558ad9dd498e61efd5b0db6b,Just Salad,Salad Place
4c6c3b1323c1a1cd5efc18cf,Artichoke Basille's Pizza & Bar,Pizza Place
4a97cf92f964a520c42920e3,Starbucks,Coffee Shop
4a1c2d96f964a520197b1fe3,Attention HQ,Office
4aeb6535f964a520b7c121e3,L.A. Burdick Chocolate,Candy Store
4aeb54f6f964a5200dc121e3,Parkwood Diner,Diner
4be9fc54246fb713f5d8abdf,The Owl House,New American Restaurant
5013f39ce4b0535570aa1742,lululemon athletica,Sporting Goods Shop
4a0e0f85f964a520bf751fe3,Ace Hotel New York,Hotel
44193e5af964a52022311fe3,Barnes & Noble,Bookstore
4bc615f542419521518f031d,Seneca One Stop,Gas Station
507b86a4e4b07204c23d1c4a,Clean Rite,Laundry Service
52d573fa498ea7eda6d767a9,Crunch,Gym / Fitness Center
43fa07c9f964a520d92f1fe3,Atlantic Mall & Terminal,Shopping Mall
4b004685f964a5203c3c22e3,Brooklyn Guitar School,Music School
49ef71e3f964a520b8681fe3,Kinokuniya Bookstore,Bookstore
4aa6ccdaf964a520064b20e3,The Knitting Factory,Rock Club
4a960be3f964a520e52520e3,Dick's Sporting Goods,Sporting Goods Shop
3fd66200f964a520ade91ee3,Gotham Bar and Grill,New American Restaurant
43695300f964a5208c291fe3,Empire State Building,Building
40d38200f964a52041011fe3,Midtown Comics,Comic Shop
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
500fd8dbe4b05969b6d00680,Manhattan Bagel,Bagel Shop
4fc7682ee4b0b4c8bc812413,IBM Studios,Office
4b08cd87f964a520691223e3,NYCHA - Marcy Houses,Housing Development
4ba6b6d8f964a520ed6a39e3,Bello's Pub & Grill,Gastropub
532ce99e498ec85163491a8e,The Garret,Speakeasy
4bd5e59f6f649521b7e86fec,"Woodside, NY",Neighborhood
4b604228f964a52050dc29e3,Coney Island Hospital,Hospital
4bb3d7faeb3e95216db8cb0a,St Joan of Arc,Church
4a70a847f964a5201bd81fe3,Anthropologie,Women's Store
4b60f247f964a520e2022ae3,Chase Bank,Bank
55f212fc498e7a4cc1b973bf,Gammeeok,Korean Restaurant
4ac79e84f964a52086b820e3,Regal Cinemas Atlas Park 8,Movie Theater
4ad74236f964a520240921e3,Banana Republic,Clothing Store
4b42842bf964a5207bd525e3,Hogan's Hideaway,American Restaurant
51d361d6498ea6250df6761d,Refinery Rooftop,Lounge
54c02dc0498e50c8104e5a04,Elk Cafe,Café
4b5089f3f964a520812627e3,Ruby Tuesday,American Restaurant
4b105534f964a5200a6e23e3,AMC Bay Plaza Cinema 13,Multiplex
4b7489d2f964a5209de22de3,Tandoor Palace,Indian Restaurant
3fd66200f964a52042eb1ee3,Burrito Loco,Mexican Restaurant
4075e780f964a5205df21ee3,Japas 55,Karaoke Bar
4f29cf06e4b022d4180801f3,Jin Ramen,Noodle House
4a5542d6f964a520efb31fe3,Eastville Comedy Club,Comedy Club
4b44c958f964a52026fc25e3,Georgio's Pizzeria,Pizza Place
4beebf0ae8c3c9282b0d9992,Prospect Heights Animal Hospital,Veterinarian
520a4c5e11d232256019d028,Blue Moon Lodge,Residential Building (Apartment / Condo)
4ccc11e772106dcb66ba9899,Cafe Madeline,Coffee Shop
4a91b2ddf964a5206a1b20e3,Etsy HQ,Tech Startup
46a21f8cf964a52027491fe3,Phil Hughes,Dive Bar
4b3ea6eaf964a52058a025e3,Peter Luger Steak House,Steakhouse
4101a680f964a5205a0b1fe3,Brass Monkey,Bar
3fd66200f964a520e7e61ee3,Boots & Saddle,Gay Bar
49bad154f964a520b5531fe3,Dirt Candy,Vegetarian / Vegan Restaurant
4aed0aa5f964a520e2cc21e3,Famous Famiglia,Pizza Place
4d0cf757903d37049dfac055,HP Co-Op,Hardware Store
4ad395b4f964a5200ee520e3,Ardesia,Wine Bar
3fd66200f964a52008e91ee3,Irving Farm Coffee Roasters,Coffee Shop
3fd66200f964a52091e61ee3,Tribeca Grill,American Restaurant
4c38d0a218e72d7fcd1419f5,Au Bon Pain,Café
4bc3a0dadce4eee15aaf719d,Bristol Harbour Resort,Resort
49e6e227f964a52074641fe3,The Kunjip,Korean Restaurant
4b562dd7f964a520e20328e3,Hiram's Roadstand,Hot Dog Joint
51a75b68894b7c6692b9af48,Duane Reade,Drugstore / Pharmacy
49e330a9f964a52069621fe3,SVA Theatre,College Theater
4b58f804f964a520067628e3,Aladdin's Natural Eatery,Mediterranean Restaurant
4d33438098336dcb77232cf0,St. Joseph R.C. Church,Church
4d474c794e5d3704fa960b94,Dewar's Inn on the River,Hotel
43db5698f964a5208a2e1fe3,Dokebi,Korean Restaurant
4be5ddcfbcef2d7f8a7304e5,Fire Island Pines,Housing Development
54178e31498ed8f0c454ffda,The LEGO Store,Toy / Game Store
53150e1ee4b0e72a36ebda2a,Central Harlem,Neighborhood
42829c80f964a5206a221fe3,Grand Central Terminal,Train Station
3fd66200f964a5204ae91ee3,Pyramid Club,Nightclub
4ad13502f964a5207fdd20e3,The Way Station,Bar
4ccff17b7f56a1439b79caa6,"Lyndhurst, NJ",City
4ccff17b7f56a1439b79caa6,"Lyndhurst, NJ",City
42829c80f964a52032221fe3,GYM Sportsbar,Gay Bar
46d07785f964a5204f4a1fe3,Johnny Utah's,Bar
4b9eb66ff964a520b8fb36e3,Bergen Toll Plaza,Toll Plaza
4abda7aef964a520418b20e3,T-Bone Diner,Diner
4f5e87bce4b0569e04979958,QQ CAFE Noodle House,Chinese Restaurant
4b023ca0f964a5203e4822e3,Arriba Arriba,Mexican Restaurant
43d9af53f964a520702e1fe3,Westway Diner,Diner
4be332072fc7d13a2281083a,Burger King,Fast Food Restaurant
4acf58baf964a52028d320e3,New York City,City
4a19d10ff964a520597a1fe3,Magnolia Bakery,Bakery
3fd66200f964a520def11ee3,Union Square Park,Park
466ec638f964a520b7471fe3,AMC Loews 19th Street East 6,Movie Theater
4b5ba175f964a5204b0c29e3,Scotland Yard Pub,Pub
500d9460c84c53f005e19eb8,Murray's Cheese Bar,Cheese Shop
4d38f531a558a1cde4c1cd43,Tompkins Square Bagels,Bagel Shop
4cbe208d020d46889db05a38,Walgreens,Drugstore / Pharmacy
4b0487c7f964a520e95422e3,Bobby's Burger Palace,Burger Joint
5234e4c211d2ec212a6e7876,The Chester,American Restaurant
4eb83e7c7bebd97c65466689,Gotham West Market,Market
4ba160cff964a520b5b137e3,St. Bartholomew's Church,Church
4c2fa71309a99c7413e30a2a,Citarella Gourmet Market - Upper East Side,Grocery Store
4c4884ed76d72d7febb8404d,Perth Amboy,City
56eb2ce7498eaa1cd356cf43,Espresso 77,Coffee Shop
4c7e940ed51ea1435914589f,NoHo,Neighborhood
52201dea11d2efe3c794feb9,Red Robin Gourmet Burgers,Burger Joint
4f9ab1dbd4f2465542bc6750,Wolfgang's Steakhouse,Steakhouse
4c1918c7fe5a76b07b0f0315,Shake Shack,Burger Joint
562953bc498e2571787c9586,Rosa Mexicano,Mexican Restaurant
4b12e11ff964a520019023e3,La Nortena,Mexican Restaurant
49e36914f964a5207b621fe3,Herald Square,Plaza
4cd3f20d9828b60cc31ad884,"The Bronx, NY",County
4cd23bef059d6dcbb781a28e,"Fair Lawn, NJ",City
4a82ef0af964a52092f91fe3,NewYork-Presbyterian-Lower Manhattan Hospital,Hospital
4e272673b0fb1fae1ddaf462,"Garfield, NJ",City
4b14699bf964a520c7a223e3,World Boxing Gym,Gym
4e33fc7662845cff5a44b21d,East New York,Neighborhood
4f21bb85e5e872143c0ca04b,One Girl Cookies,Bakery
4b1ff0b9f964a520172b24e3,Vincent's Italian Restaurant & Pizzeria,Italian Restaurant
4c69b48f1a6620a17f48648c,The Broadway League,Office
4a40f778f964a520afa41fe3,Kings Plaza Mall,Shopping Mall
4bab157bf964a52067943ae3,7-Eleven,Convenience Store
53150e1ee4b0e72a36ebda2a,Central Harlem,Neighborhood
547a4309498eaea3bed1e5fc,Travel Bar,Bar
4b709d01f964a5204c252de3,The Meatball Shop,Italian Restaurant
56ba775a498e3db71b0c477c,La Sirena,Italian Restaurant
53f67175498eacc7b0c17072,American Glory BBQ,American Restaurant
4a3d33ecf964a520f3a11fe3,Queens Museum,Art Museum
4a9da911f964a520d93820e3,Fresh Fanatic,Gourmet Shop
4a83505ef964a520bffa1fe3,Vivi Bubble Tea,Bubble Tea Shop
49d91905f964a520005e1fe3,Morningside Park,Park
4b3f54e2f964a520a6a525e3,Gore Mountain Ski,Ski Area
3fd66200f964a520d7e61ee3,Felix,French Restaurant
40d23080f964a5203e011fe3,PUBLIC,New American Restaurant
4b01e580f964a5205e4622e3,White Castle,Burger Joint
43909c73f964a5204c2b1fe3,Gari of Columbus,Sushi Restaurant
4b3e60c7f964a5202f9c25e3,Angola Travel Plaza,Rest Area
545d602b498e50ade1906a6e,El Luchador,Mexican Restaurant
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
46251660f964a520b6451fe3,Panera Bread,Sandwich Place
540e4676498e8f0de59980cc,Bikram Yoga Lefferts Gardens,Yoga Studio
514f891de4b089e31327a95c,Harlem Shake,Burger Joint
4345ba80f964a52079281fe3,Symphony Space,Theater
4432ab7cf964a520f8311fe3,5 Burro Cafe,Bar
4ba7ab66f964a52025a839e3,McGraw-Hill Building,Building
50ca4ebee4b0ed7c29d02163,Fellow Barber,Salon / Barbershop
4b5a4c8ff964a52049bb28e3,Emilia's Restaurant,Italian Restaurant
4a65a823f964a5208cc71fe3,NJT - Frank R. Lautenberg Secaucus Junction Station,Train Station
3fd66200f964a52093eb1ee3,Iona,Pub
4aa57787f964a5207c4820e3,Father Fagan Park,Park
49c54eddf964a520f2561fe3,Elysian Cafe,French Restaurant
500f29a6e4b0a6d209adb9b9,Pig & Prince,Gastropub
4fa1b63ce4b075c2d9caaa3d,Honors Lounge (Furst Basement),Office
4d06ade828926ea8d5b276c2,Zinburger Wine & Burger Bar,Burger Joint
49e8cab9f964a52084651fe3,David Zwirner Gallery,Art Gallery
4cf7108c665854810818cd98,Dunkin Donuts,Donut Shop
4a744c17f964a520cfdd1fe3,Bliss 49 Spa,Spa
4ecaada66da1d109324ea741,Seton Hall Career Center,College Academic Building
50676bc4e4b08e8fd3d07f72,Astoria Bier & Cheese,Cheese Shop
43d3f085f964a5202b2e1fe3,Pigalle Brasserie,French Restaurant
5188501e498e65952a9a6a9e,Ludlow Studios,Auditorium
56bf4604cd106b9d67c0cb75,jupiter coffee & donuts,Coffee Shop
49f0b2c4f964a5204a691fe3,Starbucks,Coffee Shop
4e56dcb252b1d8d4e3115217,Midwood,Neighborhood
4acf73def964a520c8d320e3,ALCC (American Language Communication Center),Language School
52670a7211d23854f1ff704e,Studio 360,Yoga Studio
47584792f964a520ca4c1fe3,Kanoyama,Sushi Restaurant
48636489f964a520e0501fe3,Gramercy Park Hotel,Hotel
4c16bbb55e88c928c39d2466,Net Cost Market - Продуктовая База,Convenience Store
3fd66200f964a52096e91ee3,Corner Bistro,Burger Joint
4c25ec43f7ced13a905a256d,Downtown Newark,Neighborhood
4c4e37dcea24c9b6aa5f4915,Réunion Surf Bar,Cocktail Bar
4af858d0f964a520680c22e3,"Manhattan NYC, an Affinia Hotel",Hotel
5401e515498e349093a06c88,The Monster Cycle + Studio,Cycle Studio
4785ef6ff964a520354d1fe3,Vegetarian Dim Sum House,Vegetarian / Vegan Restaurant
4b395160f964a520815a25e3,Jungle Jim's International Market,Supermarket
516af07c7043c76c96a27110,LOFT227,General Entertainment
43695300f964a5208c291fe3,Empire State Building,Building
43695300f964a5208c291fe3,Empire State Building,Building
4b61ca16f964a520f4222ae3,Strive NYC,Gym
4bdcba55afe8c9b6b5bb5085,The Roxbury Motel,Motel
4fab5090e4b0eeffb5c77119,Schmackary's,Bakery
4e0bcf1f45dd496ab442f888,The Cutting Room,Music Venue
4a7f0a9cf964a5208ef21fe3,Pearl Studios,Dance Studio
506b26c9e0e20dfe4b126566,Roman Nose,Italian Restaurant
4ed626492c5b3d826e570a14,Brookside Elementary,Elementary School
4b3eb7bff964a52054a125e3,The Manor,Building
549a24a4498e739daa80ade0,Cooper's Craft & Kitchen,Bar
5377f56611d245aa7ab39ce9,BDry Blow Bar,Salon / Barbershop
42af6f80f964a5205a251fe3,Equinox East 44th Street,Gym / Fitness Center
4a7a17c6f964a52081e81fe3,Richard Rodgers Theatre,Theater
4bbc407551b89c74ad3b872a,JFK AirTrain - Howard Beach,Airport Tram
4a078930f964a52079731fe3,Mitchell-Innes and Nash,Art Gallery
431f7f00f964a52085271fe3,New York Stock Exchange,Financial or Legal Service
4bc15a312a89ef3b2853f288,Taco Bell,Fast Food Restaurant
4af899ecf964a5209f0e22e3,Pindar Vineyards,Vineyard
53cd4c57498e073f52bb670c,Roast Kitchen,American Restaurant
5431872b498eec43384fd39d,Maman,Café
4b804beef964a5205f6530e3,Steve Madden,Shoe Store
46d41cebf964a520624a1fe3,DeStefano's Steakhouse,Steakhouse
3fd66200f964a520ace41ee3,Bar None,Bar
5311161ee4b03443dd84b1a1,New Jersey,State
4be7f1a4947820a1c23fb4db,Citi Global Markets,Office
4d4c49317aa6a35d9991d570,Energy Fuel,Restaurant
49e8cdcff964a52087651fe3,Shorty's,Sandwich Place
4bf891de8d30d13a810f0118,Central Plaza Diner,Diner
533721a0498e78372d14112c,Huertas,Spanish Restaurant
54c3f1d1498e05bbd66656bc,Row House East,Gym / Fitness Center
54bf982b498ea9358d71fd2e,June Wine Bar,Wine Bar
4eb322976da1af509d30bdd7,Piccoli Trattoria,Italian Restaurant
4cc6222106c25481d7a4a047,Rubirosa,Pizza Place
45e94762f964a52071431fe3,Black Bear Bar & Grill,Bar
4569264af964a520de3d1fe3,Home Sweet Home,Nightclub
4b8e7af4f964a520b12433e3,Super Stop & Shop,Supermarket
4aabe26af964a520a55a20e3,Seabra's Marisqueira,Seafood Restaurant
4bf5d5665efe2d7f0e2a6634,Mad Donkey Beer Bar & Grill,Bar
4a836e43f964a52022fb1fe3,Cranberry Cafe,Deli / Bodega
4a5403b8f964a520f3b21fe3,Ippudo,Ramen Restaurant
4af36344f964a5202aed21e3,Big Apple Circus,Circus
4bbf559198f49521c272d263,SUNY Albany Earth Sciences Building,College Science Building
3fd66200f964a520def11ee3,Union Square Park,Park
4c40cccdd691c9b6ecc48b0a,Modell's Sporting Goods,Sporting Goods Shop
5408e02a498eb9f6be10ac88,Tally-Ho,Bar
4d03e616347da1cd746a288f,Dunkin' Donuts,Donut Shop
4be639d5910020a1e329d414,The Olivia,Residential Building (Apartment / Condo)
4b51c694f964a520345527e3,Thunder Ridge Ski Area,Ski Area
4b310f22f964a52055ff24e3,Strong Memorial Hospital | URMC,Hospital
45ebc90ef964a5208f431fe3,Green Acres Mall,Shopping Mall
53e66411498e457cc2e10f72,Spruceton Inn,Hotel
49ef67bbf964a520af681fe3,Brooklyn Standard,Deli / Bodega
4c391de618e72d7ff4b819f5,Park Slope,Neighborhood
553169c7498e56b3c76b6624,Falafel Bros,Vegetarian / Vegan Restaurant
4da60c5d432dd03d359b8729,Spritzenhaus 33,Beer Garden
4a7f602cf964a520d5f31fe3,Queens Place Mall,Shopping Mall
4a513b17f964a520d2b01fe3,LIRR - Jamaica Station,Train Station
4459d2f1f964a520d7321fe3,Newark Liberty International Airport (EWR),Airport
459bdc46f964a52092401fe3,Death & Co.,Speakeasy
4b58da4df964a520d36e28e3,Panera Bread,Sandwich Place
423e0e80f964a52056201fe3,Upright Citizens Brigade Theatre,Comedy Club
517fa75de4b027f3c22b4f74,Inspira Medical Center Vineland,Hospital
51c4ec08498e90f6be28e893,Noodlefan,Asian Restaurant
4b451781f964a520400426e3,Güllüoğlu Baklava & Cafe,Dessert Shop
4b9eb1b2f964a52035fa36e3,St. John's University Library,College Library
4db80a8f04376df9976b4317,CoxReps,Office
4da19b51d686b60c0b31a828,Blue Bubble Laundromat,Laundry Service
4459d2f1f964a520d7321fe3,Newark Liberty International Airport (EWR),Airport
50290548e4b090b4d6b0039d,FieldLens HQ,Tech Startup
4c2cf1b97d85a59356c151f3,Wat Gym,Martial Arts Dojo
5288303b11d221587af1bf18,Bea Cocktail Bar & Restaurant,New American Restaurant
4bd384b8b221c9b63c00dad0,Kelsey theatre,Performing Arts Venue
4e1acca2fa76194645a6d8b1,Troy Ave & Empire Blvd,Intersection
4259be00f964a520ef201fe3,O'Reilly's Irish Pub,Pub
4d6d81c01dfca35d412749e0,CVS/pharmacy,Drugstore / Pharmacy
4b7e95e5f964a520fdf32fe3,NJT - Rutherford Station (MBPJ),Train Station
49fce426f964a520ed6e1fe3,Equinox Columbus Circle,Gym / Fitness Center
50e1f055e4b0c48b6c1bc5c3,Smokey Burger Organic,Burger Joint
51e7310c498e639ed27062b1,Quality Italian,Italian Restaurant
4d291bbe6e27a1435d752124,Babo Tea House,Asian Restaurant
4c1918c7fe5a76b07b0f0315,Shake Shack,Burger Joint
4bef28d4f2712d7fc666fbd8,The Vitamin Shoppe,Drugstore / Pharmacy
4e7d2cf4775b5abd6a73dca3,New Ohio Theatre,Theater
546fe3ac498eb0b4972d89dc,Spring Shabu Shabu Buffet,Hotpot Restaurant
5131132de4b0bef17e4ef837,Buca di Beppo Italian Restaurant,Italian Restaurant
3fd66200f964a5207cf11ee3,Junior's Restaurant,Dessert Shop
3fd66200f964a5205de31ee3,Milon,Indian Restaurant
4c04340d187ec9285abfb67b,Dunkin' Donuts,Donut Shop
47ca561af964a520fe4d1fe3,Mojave,Mexican Restaurant
4d4d85b78195548113bcd893,St. Edmund Prep High School,College Academic Building
4afa22cff964a520fd1622e3,Washington Heights,Neighborhood
3fd66200f964a5202ae31ee3,Tribeca Rooftop,Event Space
431e2d80f964a52079271fe3,La Esquina,Mexican Restaurant
4dab3f1d5da3ba8a479d3c79,By Brooklyn,Gift Shop
4e33fc7662845cff5a44b21d,East New York,Neighborhood
4b40c863f964a52006bb25e3,Dunkin Donuts,Donut Shop
4f1a0cbfe4b0b4fde7de7e57,Recovery Room sports bar,Bar
4e6b705b1495acb0c72ecfbc,Brooklyn Martial Arts,Martial Arts Dojo
4b0aac1ff964a520402623e3,Financier Patisserie,Bakery
4aad64c6f964a5200a6020e3,Brooklyn Navy Yard,Factory
4c1d485cb306c928275465b7,Island Chatau,Other Nightlife
448acb74f964a52048341fe3,Pies 'n' Thighs,Fried Chicken Joint
4df6307cfa76abc3d8758573,Capital One Bank,Bank
46b16b46f964a52098491fe3,Hill Country Barbecue Market,BBQ Joint
4b96d2abf964a520eae634e3,Hampton Ridgefield,Hotel
525ff27411d28851d92dbdf4,Num Pang Sandwich Shop,Sandwich Place
4bf2b6e282002d7f75dbd0bb,"Wayne, NJ",City
4aec9ae0f964a52054c921e3,CDMiConnect,Office
49eeaf08f964a52078681fe3,Vanessa's Dumpling House,Dumpling Restaurant
4cdc2a55d5495481971240b2,T.J. Maxx,Department Store
53c405f8498e563bbd57e41a,Button,Tech Startup
44d8c0faf964a52078361fe3,Blockheads Burritos,Burrito Place
4d4429a6befe236a27baf1e2,Christ Church,Church
503fb602ebca66a84f0287e8,Mighty Quinn's BBQ,BBQ Joint
4e6a5b05fa76cd0f76aa07f0,Ralph Piccolo Pizzera,Pizza Place
49e3a2b3f964a520a6621fe3,Starbucks,Coffee Shop
4a928e9df964a520281d20e3,New York Sports Club,Gym
4f23289de4b0a93fbd9581b3,Devore Dance School,Dance Studio
4a2036bdf964a5205a7c1fe3,Sage Roadhouse,American Restaurant
51d1b40e7dd2cb01c65c4506,Vanity Projects,Nail Salon
4bb524a6941ad13a42d01de3,Magic Fountain,Ice Cream Shop
4b7f4808f964a520a72430e3,Whiskey Rebel,Bar
48399e48f964a5200d501fe3,Salon de Ning,Hotel Bar
54890c65498e646a6e088a86,The Craic Brooklyn,Bar
4ed8d7d7e5fa78b16c335526,CKO KICKBOXING,Gym / Fitness Center
412d2800f964a520df0c1fe3,Central Park,Park
51cf1ad3498e60331022d1b0,Wok to Walk,Noodle House
55ef1bf1498e544c84ae6419,Hampton Inn Manhattan/Times Square Central,Hotel
43fa07c9f964a520d92f1fe3,Atlantic Mall & Terminal,Shopping Mall
4e2093e545dd950bb01bec8e,"Fairfield, NJ",City
4a9f0838f964a5204c3c20e3,Gershwin Theatre,Theater
4da491f6593f8eec9a257e35,Nitehawk Cinema,Movie Theater
